timestamp,datapath_id,port_no,rx_packets,rx_bytes,rx_errors,rx_dropped,tx_packets,tx_bytes,tx_errors,tx_dropped,collisions,duration_sec,duration_nsec,label
2026-03-23T03:41:12.601937,10,3,10,856,0,0,21,1092,0,0,0,40,660000000,NORMAL
2026-03-23T03:41:12.601937,10,4,10,856,0,0,21,1092,0,0,0,40,662000000,NORMAL
2026-03-23T03:41:12.601937,10,5,10,856,0,0,21,1092,0,0,0,40,659000000,NORMAL
2026-03-23T03:41:12.601937,10,4294967294,86,4441,0,0,0,0,0,0,0,40,653000000,NORMAL
2026-03-23T03:41:12.602274,1,1,21,1092,0,0,2,104,0,0,0,40,685000000,NORMAL
2026-03-23T03:41:12.602274,1,2,20,1040,0,0,2,104,0,0,0,40,685000000,NORMAL
2026-03-23T03:41:12.602274,1,3,20,1040,0,0,2,104,0,0,0,40,684000000,NORMAL
2026-03-23T03:41:12.602274,1,4,20,1040,0,0,2,104,0,0,0,40,685000000,NORMAL
2026-03-23T03:41:12.602274,1,4294967294,8,416,0,0,0,0,0,0,0,40,681000000,NORMAL
2026-03-23T03:41:12.602632,6,1,2,104,0,0,20,1040,0,0,0,40,681000000,NORMAL
2026-03-23T03:41:12.602632,6,2,20,1040,0,0,4,146,0,0,0,40,681000000,NORMAL
2026-03-23T03:41:12.602632,6,3,2,73,0,0,21,1092,0,0,0,40,681000000,NORMAL
2026-03-23T03:41:12.602632,6,4294967294,45,2278,0,0,0,0,0,0,0,40,675000000,NORMAL
2026-03-23T03:41:12.605121,7,1,21,1092,0,0,2,73,0,0,0,40,632000000,NORMAL
2026-03-23T03:41:12.605121,7,2,10,856,0,0,21,1092,0,0,0,40,632000000,NORMAL
2026-03-23T03:41:12.605121,7,3,11,942,0,0,21,1092,0,0,0,40,632000000,NORMAL
2026-03-23T03:41:12.605121,7,4,10,856,0,0,21,1092,0,0,0,40,632000000,NORMAL
2026-03-23T03:41:12.605121,7,5,11,946,0,0,21,1092,0,0,0,40,631000000,NORMAL
2026-03-23T03:41:12.605121,7,4294967294,86,4441,0,0,0,0,0,0,0,40,627000000,NORMAL
2026-03-23T03:41:12.605260,8,1,20,1040,0,0,2,73,0,0,0,40,651000000,NORMAL
